event_id,player_name,contract_start_season,contract_years,treatment_category,contract_type,pre_impact_overall_mw,pre_impact_offense_mw,pre_impact_defense_mw,pre_total_minutes,pre_seasons_valid,post_impact_overall_mw,post_impact_offense_mw,post_impact_defense_mw,post_total_minutes,post_seasons_valid,post_minutes_per_season,mis_overall,mis_offense,mis_defense,mis_data_quality
will_barton_2022_TOR,Will Barton,2022-23,3,new_team,team_change,-1.1056316969847992,-0.20563169698479938,-0.8567405930725144,4013,2,-2.6,-2,-0.6,993,1,993,-1.4943683030152008,-1.7943683030152007,0.2567405930725144,complete
willy_hernangomez_2022_NOP,Willy Hernangomez,2022-23,3,re_signed_standard,roster_continuity,0.0995845697329377,1.3983382789317507,-1.2489614243323441,1685,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
xavier_tillman_2022_MEM,Xavier Tillman,2022-23,3,re_signed_standard,roster_continuity,0.1532474804031355,-1.2215005599104143,1.37474804031355,1786,2,0.49823584029712165,-1.2374187558031569,1.7904363974001856,2154,2,1077,0.34498835989398613,-0.01591819589274257,0.41568835708663565,complete
yuta_watanabe_2022_BKN,Yuta Watanabe,2022-23,3,new_team,team_change,-0.7,-1.1,0.5,723,1,-0.6,-0.4,-0.2,928,1,928,0.09999999999999998,0.7000000000000001,-0.7,complete
zach_lavine_2022_CHI,Zach LaVine,2022-23,3,re_signed_standard,roster_continuity,3.146079779917469,4.366299862448418,-1.1735900962861072,4362,2,1.14831784684396,2.267830823454021,-1.075168215315604,6242,3,2080.6666666666665,-1.997761933073509,-2.098469038994397,0.0984218809705033,complete
zeke_nnaji_2022_DEN,Zeke Nnaji,2022-23,3,re_signed_standard,roster_continuity,-2.2,-0.7,-1.5999999999999999,698,1,-2.9368200836820084,-2.840585774058577,-0.08995815899581594,1912,3,637.3333333333334,-0.7368200836820082,-2.140585774058577,1.5100418410041838,complete
ziaire_williams_2022_MEM,Ziaire Williams,2022-23,3,re_signed_standard,roster_continuity,-3,-2.4,-0.6,1346,1,-3.6168471337579615,-3.2416878980891726,-0.324235668789809,3140,3,1046.6666666666667,-0.6168471337579615,-0.8416878980891727,0.275764331210191,complete
aaron_gordon_2023_DEN,Aaron Gordon,2023-24,3,re_signed_standard,roster_continuity,0.6522004062288422,1.3811780636425186,-0.7289776574136765,4431,2,1.35417982733207,2.0168035375868603,-0.6626237102547905,4749,3,1583,0.7019794211032278,0.6356254739443417,0.06635394715888598,complete
aaron_holiday_2023_HOU,Aaron Holiday,2023-24,3,new_team,team_change,-1.8358520900321542,-2.352840300107181,0.5717041800643087,1866,2,-1.385045742434905,-1.5197748064743142,0.10686136523574946,2842,3,947.3333333333334,0.45080634759724925,0.8330654936328667,-0.4648428148285592,complete
aaron_nesmith_2023_IND,Aaron Nesmith,2023-24,3,re_signed_standard,roster_continuity,-3.312217573221757,-2.9244351464435145,-0.363765690376569,2390,2,-1.369609164420485,-0.6442048517520216,-0.6954177897574124,4452,3,1484,1.942608408801272,2.280230294691493,-0.33165209938084345,complete
aaron_wiggins_2023_OKC,Aaron Wiggins,2023-24,3,re_signed_standard,roster_continuity,-3.1613727055067837,-2.4166400638467675,-0.692976855546688,2506,2,0.3432284541723666,0.08084815321477441,0.25813953488372093,4386,3,1462,3.5046011596791504,2.497488217061542,0.951116390430409,complete
admiral_schofield_2023_ORL,Admiral Schofield,2023-24,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
aj_green_2023_MIL,AJ Green,2023-24,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,-2.7361215056130312,-1.4243671582654633,-1.2752366277790006,4543,3,1514.3333333333333,NA,NA,NA,missing_data
aj_griffin_2023_ATL,AJ Griffin,2023-24,3,re_signed_standard,roster_continuity,-0.7999999999999999,-0.3,-0.5,1401,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
al_horford_2023_BOS,Al Horford,2023-24,3,re_signed_standard,roster_continuity,3.8105678635090396,1.4978864272981922,2.312681436210848,3927,2,2.24478021978022,0.7817307692307692,1.5028846153846154,4368,3,1456,-1.5657876437288198,-0.716155658067423,-0.8097968208262325,complete
alec_burks_2023_NYK,Alec Burks,2023-24,3,new_team,team_change,0.9304651162790698,0.31755813953488377,0.6455232558139534,3440,2,-1.2186506024096384,-0.1752289156626506,-1.0434216867469879,2075,2,1037.5,-2.149115718688708,-0.49278705519753435,-1.6889449425609413,complete
alex_caruso_2023_CHI,Alex Caruso,2023-24,3,re_signed_standard,roster_continuity,0.7207567964731816,-2.2,2.8786186627479795,2722,2,2.731528895391368,-0.22333577176298464,2.9548646671543524,4101,3,1367,2.0107720989181868,1.9766642282370155,0.07624600440637286,complete
alex_len_2023_SAC,Alex Len,2023-24,3,re_signed_standard,roster_continuity,-2.9,-3.2,0.3,620,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
alperen_sengun_2023_HOU,Alperen Sengun,2023-24,3,re_signed_standard,roster_continuity,0.42360655737704905,0.0015573770491804024,0.4813661202185793,3660,2,4.479456060827606,2.784646878198567,1.66489252814739,6839,3,2279.6666666666665,4.055849503450557,2.783089501149387,1.1835264079288108,complete
amir_coffey_2023_LAC,Amir Coffey,2023-24,3,re_signed_standard,roster_continuity,-1.6401003649635035,-1.4405109489051096,-0.19958941605839417,2192,2,-1.927556109725686,-1.6820448877805487,-0.24551122194513716,3208,2,1604,-0.2874557447621824,-0.24153393887543917,-0.045921805886742995,complete
andre_drummond_2023_CHI,Andre Drummond,2023-24,3,re_signed_standard,roster_continuity,0.5200787401574803,-0.5085301837270341,1.065748031496063,2286,2,-0.9021002100210022,-0.36423642364236425,-0.5378637863786379,3333,3,1111,-1.4221789501784825,0.14429376008466982,-1.6036118178747008,complete
andrew_nembhard_2023_IND,Andrew Nembhard,2023-24,3,re_signed_standard,roster_continuity,-3.2,-2.4,-0.8,2073,1,-1.7689224459358688,-1.0516778523489934,-0.68560775540641306,5364,3,1788,1.4310775540641314,1.3483221476510066,0.11439224459358699,complete
andrew_wiggins_2023_GSW,Andrew Wiggins,2023-24,3,re_signed_standard,roster_continuity,0.09573863636363636,0.16477272727272727,-0.0690340909090909,3520,2,-0.11443776824034337,0.16592274678111588,-0.31332188841201714,5825,3,1941.6666666666667,-0.21017640460397974,0.0011500195083886111,-0.24428779750292623,complete
anfernee_simons_2023_POR,Anfernee Simons,2023-24,3,re_signed_standard,roster_continuity,-0.9254413291796469,1.5618380062305295,-2.5872793354101766,3852,2,-0.009531071292413268,1.7834159359512012,-1.7492565764391919,5246,3,1748.6666666666667,0.9159102578872337,0.2215779297206717,0.8380227589709848,complete
anthony_davis_2023_LAL,Anthony Davis,2023-24,3,re_signed_standard,roster_continuity,5.238935912938331,3.751148730350665,1.487787182587666,3308,2,4.865818759936407,3.386804451510334,1.5326709062003179,5032,3,1677.3333333333333,-0.3731171530019237,-0.3643442788403308,0.044883723612651805,complete
anthony_edwards_2023_MIN,Anthony Edwards,2023-24,3,re_signed_standard,roster_continuity,1.0929163526752073,1.2787490580256218,-0.1858327053504145,5308,2,3.9988171766520955,3.876999228593469,0.15059141167395218,7778,3,2592.6666666666665,2.9059008239768884,2.598250170567847,0.3364241170243667,complete
anthony_gill_2023_WAS,Anthony Gill,2023-24,3,re_signed_standard,roster_continuity,-3.3,-2.4,-0.9,624,1,-2.6,-1.3,-1.3,951,1,951,0.6999999999999997,1.0999999999999999,-0.4,complete
austin_reaves_2023_LAL,Austin Reaves,2023-24,3,re_signed_standard,roster_continuity,-0.4305734437289175,-0.2261882858019013,-0.20438515792701625,3261,2,1.560322720069154,2.0857081112231666,-0.48750900446621526,6941,3,2313.6666666666665,1.9908961637980715,2.311896397025068,-0.283123846539199,complete
ayo_dosunmu_2023_CHI,Ayo Dosunmu,2023-24,3,re_signed_standard,roster_continuity,-2.249287072243346,-2.4484315589353614,0.2490019011406844,4208,2,-0.3861855294332058,-0.15190450154911606,-0.23428102788408967,5487,3,1829,1.86310154281014,2.2965270573862453,-0.4832829290247741,complete
bam_adebayo_2023_MIA,Bam Adebayo,2023-24,3,re_signed_standard,roster_continuity,2.449016504634863,1.1713542844223377,1.3364006330544878,4423,2,2.1296311200536553,1.0938028169014085,1.0365124077800134,7455,3,2485,-0.3193853845812078,-0.07755146752092923,-0.29988822527447434,complete
ben_simmons_2023_BKN,Ben Simmons,2023-24,3,re_signed_standard,roster_continuity,0.4,-2.2,2.6,1105,1,-0.5,-2.3,1.8,1120,1,1120,-0.9,-0.09999999999999964,-0.8,complete
bennedict_mathurin_2023_IND,Bennedict Mathurin,2023-24,3,re_signed_standard,roster_continuity,-3.6999999999999997,-1.2,-2.5,2222,1,-2.92280007537215,-1.209967966836254,-1.701319012624835,5307,3,1769,0.7771999246278498,-0.009967966836254005,0.798680987375165,complete
bismack_biyombo_2023_OKC,Bismack Biyombo,2023-24,3,new_team,team_change,-1.0466666666666666,-2.7766666666666664,1.73,1380,2,-3.4800606520090978,-4.319636087945413,0.8395754359363153,1319,2,659.5,-2.4333939853424313,-1.5429694212787464,-0.8904245640636846,complete
blake_wesley_2023_SAS,Blake Wesley,2023-24,3,re_signed_standard,roster_continuity,-9.6,-7.9,-1.8,669,1,-4.087620269403464,-3.956189865298268,-0.07524053880692752,1559,2,779.5,5.512379730596535,3.9438101347017325,1.7247594611930726,complete
boban_marjanovic_2023_HOU,Boban Marjanovic,2023-24,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
bobby_portis_2023_MIL,Bobby Portis,2023-24,3,re_signed_standard,roster_continuity,0.43634945397815905,1.2,-0.8109204368174727,3846,2,-0.27871073701498666,0.6517963457195648,-0.9637446109628414,4871,3,1623.6666666666667,-0.7150601909931458,-0.5482036542804352,-0.15282417414536864,complete
bogdan_bogdanovic_2023_ATL,Bogdan Bogdanovic,2023-24,3,re_signed_standard,roster_continuity,0.9405244338498212,1.3202622169249107,-0.4246722288438617,3356,2,-0.5910376100293412,-0.0708188850360096,-0.5202187249933314,3749,2,1874.5,-1.5315620438791624,-1.3910811019609204,-0.09554649614946975,complete
bojan_bogdanovic_2023_NYK,Bojan Bogdanovic,2023-24,3,new_team,team_change,0.3763419483101392,2.0704274353876744,-1.6940854870775348,4024,2,-3.2,-0.7,-2.5,1478,1,1478,-3.5763419483101395,-2.770427435387674,-0.8059145129224652,complete
bol_bol_2023_PHX,Bol Bol,2023-24,3,new_team,team_change,-0.9,-1.8,0.9,1505,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
bones_hyland_2023_LAC,Bones Hyland,2023-24,3,re_signed_standard,roster_continuity,-0.5812108559498956,0.3453027139874739,-0.9265135699373696,2395,2,0.03313919627256835,-0.0580081537565522,0.09114735002912056,1717,2,858.5,0.614350052222464,-0.40331086774402614,1.01766091996649,complete
bradley_beal_2023_PHX,Bradley Beal,2023-24,3,new_team,team_change,1.3375964010282777,2.48383676092545,-1.2,3112,2,-0.3359469587777458,0.40936869414816945,-0.7962525223407322,3469,2,1734.5,-1.6735433598060234,-2.0744680667772806,0.4037474776592678,complete
brandon_boston_2023_LAC,Brandon Boston,2023-24,3,re_signed_standard,roster_continuity,-3.3,-3,-0.4,760,1,-2.5,-2.3,-0.2,993,1,993,0.7999999999999998,0.7000000000000002,0.2,complete
brandon_clarke_2023_MEM,Brandon Clarke,2023-24,3,re_signed_standard,roster_continuity,3.406763698630137,2.0267979452054794,1.4266267123287673,2336,2,0.8,0,0.8,1207,1,1207,-2.606763698630137,-2.0267979452054794,-0.6266267123287672,complete
brandon_ingram_2023_NOP,Brandon Ingram,2023-24,3,re_signed_standard,roster_continuity,1.8645729380686822,2.419430584091576,-0.509715292045788,3407,2,0.6878725009430403,1.2035458317615995,-0.5553376084496416,5302,3,1767.3333333333333,-1.1767004371256418,-1.2158847523299767,-0.04562231640385361,complete
brook_lopez_2023_MIL,Brook Lopez,2023-24,3,re_signed_standard,roster_continuity,2.1,0.8,1.3,2373,1,0.4515018203883495,-0.09479672330097086,0.5462985436893204,6592,3,2197.3333333333335,-1.6484981796116505,-0.8947967233009709,-0.7537014563106796,complete
bruce_brown_2023_TOR,Bruce Brown,2023-24,3,new_team,team_change,0.025111001480019723,-0.7936852491366552,0.8187962506166749,4054,2,-3.020601755119097,-2.5958629335562056,-0.4637275386544087,4786,3,1595.3333333333333,-3.0457127565991167,-1.8021776844195503,-1.2825237892710837,complete
bruno_fernando_2023_ATL,Bruno Fernando,2023-24,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,-2.3,-3.1000000000000005,0.9000000000000001,682,1,682,NA,NA,NA,missing_data
bryce_mcgowens_2023_CHA,Bryce McGowens,2023-24,3,re_signed_standard,roster_continuity,-6,-4.6,-1.4,787,1,-3.8511918274687855,-2.850964812712826,-1.0001135073779797,1762,2,881,2.1488081725312145,1.7490351872871734,0.39988649262202025,complete
buddy_hield_2023_PHI,Buddy Hield,2023-24,3,new_team,team_change,0.3447098976109216,1.4965870307167235,-1.151877133105802,4981,2,-0.3754646840148699,0.024535315985130125,-0.39999999999999997,4842,3,1614,-0.7201745816257914,-1.4720517147315935,0.7518771331058021,complete
caleb_houstan_2023_ORL,Caleb Houstan,2023-24,3,re_signed_standard,roster_continuity,-4,-3.1000000000000005,-0.9000000000000001,812,1,-2.047473487211479,-1.8915782907049281,-0.1558951965065502,1603,2,801.5,1.9525265127885212,1.2084217092950724,0.7441048034934499,complete
caleb_martin_2023_MIA,Caleb Martin,2023-24,3,re_signed_standard,roster_continuity,-0.2850681356915048,-1.0441867207886344,0.6591185850971296,3449,2,-2.426318537859008,-2.8249086161879893,0.4080417754569191,3830,3,1276.6666666666667,-2.141250402167503,-1.7807218953993549,-0.2510768096402105,complete
cam_reddish_2023_LAL,Cam Reddish,2023-24,3,new_team,team_change,-2.3384615384615386,-1.7912087912087913,-0.5472527472527472,2002,2,-3.0127781309599495,-4.1497774952320405,1.0995549904640816,1573,2,786.5,-0.6743165924984109,-2.3585687040232495,1.6468077377168289,complete
cam_thomas_2023_BKN,Cam Thomas,2023-24,3,re_signed_standard,roster_continuity,-3.0875706214689265,-1.419774011299435,-1.6677966101694914,2124,2,-1.8295156542681295,0.6909553117473908,-2.517795022745518,3737,3,1245.6666666666667,1.258054967200797,2.110729323046826,-0.8499984125760265,complete
cameron_johnson_2023_BKN,Cameron Johnson,2023-24,3,re_signed_standard,roster_continuity,2.659064527142369,2,0.6590645271423694,2929,2,1.0367419738406658,1.6316290130796671,-0.5948870392390012,5046,3,1682,-1.6223225533017034,-0.3683709869203329,-1.2539515663813705,complete
cameron_payne_2023_PHI,Cameron Payne,2023-24,3,new_team,team_change,-0.5171861086375779,-0.44309884238646485,-0.07408726625111303,2246,2,-0.6902255639097745,-0.3178780284043442,-0.4178780284043442,2394,2,1197,-0.17303945527219666,0.12522081398212065,-0.3437907621532311,complete
caris_levert_2023_CLE,Caris LeVert,2023-24,3,re_signed_standard,roster_continuity,-0.6432553509208562,-0.5567446490791439,-0.08651070184171221,4018,2,0.2902293967714529,-0.4195412064570943,0.7342820730671198,4708,3,1569.3333333333333,0.933484747692309,0.1372034426220496,0.820792774908832,complete
cedi_osman_2023_SAS,Cedi Osman,2023-24,3,new_team,team_change,-0.2628571428571428,-0.5571428571428572,0.3457142857142857,3010,2,-2.1,-1.6999999999999997,-0.3,1269,1,1269,-1.8371428571428572,-1.1428571428571426,-0.6457142857142857,complete
chimezie_metu_2023_DET,Chimezie Metu,2023-24,3,new_team,team_change,-1.009857723577236,-1.1448678861788617,0.13501016260162604,1968,2,-1.3,-2.1,0.8,859,1,859,-0.29014227642276413,-0.9551321138211384,0.664989837398374,complete
chris_boucher_2023_TOR,Chris Boucher,2023-24,3,re_signed_standard,roster_continuity,0.005197634609399312,0.5948023653906006,-0.5896047307812013,3213,2,0.5003828972559029,1.4603063178047222,-0.9599234205488193,1567,2,783.5,0.4951852626465036,0.8655039524141216,-0.37031868976761795,complete
chris_duarte_2023_SAC,Chris Duarte,2023-24,3,new_team,team_change,-3.1094339622641507,-1.8254716981132075,-1.2839622641509434,2438,2,-3.4,-3.5,0.1,719,1,719,-0.2905660377358492,-1.6745283018867925,1.3839622641509435,complete
chris_paul_2023_GSW,Chris Paul,2023-24,3,new_team,team_change,4.368272095332672,2.584136047666336,1.7841360476663357,4028,2,0.8800941668846457,0.0997645827883861,0.7803295840962594,3823,2,1911.5,-3.488177928448026,-2.4843714648779502,-1.0038064635700763,complete
christian_braun_2023_DEN,Christian Braun,2023-24,3,re_signed_standard,roster_continuity,-2.4,-2.5,0.1,1181,1,-0.7018327805899808,-0.2152382614766975,-0.5110141385931227,5729,3,1909.6666666666667,1.6981672194100192,2.2847617385233026,-0.6110141385931227,complete
christian_wood_2023_LAL,Christian Wood,2023-24,3,new_team,team_change,1.6453549060542798,2.0092901878914406,-0.35464509394572025,3832,2,-2.8,-2.6000000000000005,-0.2,872,1,872,-4.44535490605428,-4.609290187891441,0.15464509394572024,complete
chuma_okeke_2023_ORL,Chuma Okeke,2023-24,3,re_signed_standard,roster_continuity,-0.44274371415968244,-1.7827966475518309,1.3400529333921483,2267,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
cj_mccollum_2023_NOP,CJ McCollum,2023-24,3,re_signed_standard,roster_continuity,1.2921777221526911,2.2606382978723403,-0.9684605757196496,4794,2,0.5513828936850521,1.997234212629896,-1.4803677058353315,6255,3,2085,-0.740794828467639,-0.2634040852424442,-0.5119071301156819,complete
clint_capela_2023_ATL,Clint Capela,2023-24,3,re_signed_standard,roster_continuity,2.091728525980912,2.1917285259809116,-0.1,3772,2,-0.15490589711417815,0.17927227101631116,-0.38143036386449186,3985,3,1328.3333333333333,-2.2466344230950903,-2.0124562549646003,-0.28143036386449183,complete
coby_white_2023_CHI,Coby White,2023-24,3,re_signed_standard,roster_continuity,-1.4395007342143906,-0.7048458149779736,-0.734654919236417,3405,2,-0.8883586626139817,0.6065501519756838,-1.4511246200607901,6580,3,2193.3333333333335,0.551142071600409,1.3113959669536575,-0.7164697008243731,complete
cole_anthony_2023_ORL,Cole Anthony,2023-24,3,re_signed_standard,roster_continuity,-0.12550540016615885,-0.04126280808640266,-0.1272223760731099,3611,2,-0.6069871436556736,-1.155030743432085,0.5333147009502516,3578,3,1192.6666666666667,-0.4814817434895148,-1.1137679353456824,0.6605370770233615,complete
collin_sexton_2023_UTA,Collin Sexton,2023-24,3,re_signed_standard,roster_continuity,-1.3,0.1,-1.5,1145,1,0.7079309711767946,2.3221957040572794,-1.6142647328804847,5447,3,1815.6666666666667,2.0079309711767945,2.2221957040572793,-0.11426473288048467,complete
corey_kispert_2023_WAS,Corey Kispert,2023-24,3,re_signed_standard,roster_continuity,-1.8700051361068308,-0.42375449409347715,-1.4462506420133538,3894,2,-2.5942514213518635,-0.5365761212886924,-2.067466835123184,4749,3,1583,-0.7242462852450327,-0.11282162719521521,-0.6212161931098301,complete
cory_joseph_2023_GSW,Cory Joseph,2023-24,3,new_team,team_change,-1.839582596391935,-1.4357622921825257,-0.40382030420940923,2827,2,-0.8,-2.3,1.4,612,1,612,1.039582596391935,-0.8642377078174741,1.8038203042094092,complete
daishen_nix_2023_MIN,Daishen Nix,2023-24,3,new_team,team_change,-6.5,-5,-1.5,914,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
dalano_banton_2023_POR,Dalano Banton,2023-24,3,new_team,team_change,-3.1,-3.5,0.4,696,1,-1.0415782187355793,-0.6483156437471159,-0.3932625749884633,2167,2,1083.5,2.0584217812644208,2.851684356252884,-0.7932625749884633,complete
dalen_terry_2023_CHI,Dalen Terry,2023-24,3,re_signed_standard,roster_continuity,NA,NA,NA,NA,NA,-2.8182063992789543,-3.4185669220369537,0.625191527715187,2219,3,739.6666666666666,NA,NA,NA,missing_data
damian_jones_2023_CLE,Damian Jones,2023-24,3,new_team,team_change,0.3,-0.2,0.5,1017,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
damian_lillard_2023_MIL,Damian Lillard,2023-24,3,new_team,team_change,5.16361049636421,6.864400885235536,-1.7007903888713247,3163,2,2.9511772260273976,3.9823844178082193,-0.986408390410959,4672,2,2336,-2.212433270336813,-2.882016467427317,0.7143819984603658,complete
dangelo_russell_2023_LAL,D'Angelo Russell,2023-24,3,re_signed_standard,roster_continuity,1.1681351289659896,2.1474092672905734,-1.0792741383245834,4381,2,0.41463168516649845,1.065287588294652,-0.6506559031281534,3964,2,1982,-0.7535034437994912,-1.0821216789959214,0.42861823519643005,complete
daniel_gafford_2023_DAL,Daniel Gafford,2023-24,3,new_team,team_change,1.284251968503937,0.7316272965879265,0.5526246719160105,3048,2,2.411307837582625,0.940321057601511,1.4709867799811143,4236,3,1412,1.1270558690786878,0.2086937610135845,0.9183621080651038,complete
danuel_house_2023_PHI,Danuel House Jr.,2023-24,3,re_signed_standard,roster_continuity,-2.0995436766623206,-1.9312907431551498,-0.1682529335071708,1534,2,-4,-3.4,-0.5,509,1,509,-1.9004563233376794,-1.46870925684485,-0.3317470664928292,complete
dario_saric_2023_GSW,Dario Saric,2023-24,3,new_team,team_change,-1.4,-1.5,0.1,806,1,1,0.6,0.4,1098,1,1098,2.4,2.1,0.30000000000000004,complete
darius_bazley_2023_UTA,Darius Bazley,2023-24,3,new_team,team_change,-1.6059842519685041,-2.075748031496063,0.469763779527559,2540,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
darius_garland_2023_CLE,Darius Garland,2023-24,3,re_signed_standard,roster_continuity,2.499651425056387,3.2996514250563873,-0.7498257125281935,4877,2,0.8949332852506311,2.219780021637216,-1.324846736386585,5546,3,1848.6666666666667,-1.604718139805756,-1.0798714034191712,-0.5750210238583915,complete
david_duke_2023_SAS,David Duke Jr.,2023-24,3,new_team,team_change,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
david_roddy_2023_PHX,David Roddy,2023-24,3,new_team,team_change,-3.9,-3.2,-0.7,1258,1,-5,-4,-1,1177,1,1177,-1.1,-0.7999999999999998,-0.30000000000000004,complete
davion_mitchell_2023_SAC,Davion Mitchell,2023-24,3,re_signed_standard,roster_continuity,-3.3892705080896963,-2.223218847573091,-1.1660516605166051,3523,2,-2.108736349453978,-2.1290951638065523,0.020358814352574108,5128,3,1709.3333333333333,1.2805341586357182,0.09412368376653868,1.1864104748691793,complete
davis_bertans_2023_CHA,Davis Bertans,2023-24,3,new_team,team_change,-2.6000000000000005,-1.6999999999999997,-0.9000000000000001,807,1,-1.4,-0.8,-0.6,674,1,674,1.2000000000000006,0.8999999999999997,0.30000000000000016,complete
dayron_sharpe_2023_BKN,Day'Ron Sharpe,2023-24,3,re_signed_standard,roster_continuity,-2.3,-1.8,-0.6,552,1,0.8167280026764804,0.03198394111743057,0.7847440615590499,2989,3,996.3333333333334,3.11672800267648,1.8319839411174306,1.3847440615590498,complete
deaaron_fox_2023_SAC,De'Aaron Fox,2023-24,3,re_signed_standard,roster_continuity,1.0703916795751274,2.1087408718743084,-1.038349192299181,4519,2,1.8207684756696119,1.8473145421399524,-0.08925816855980928,7131,3,2377,0.7503767960944845,-0.261426329734356,0.9490910237393717,complete
dean_wade_2023_CLE,Dean Wade,2023-24,3,re_signed_standard,roster_continuity,-0.6476215927311597,-2.376215927311598,1.6809727418492786,1871,2,0.2039151712887439,-1.1392060902664491,1.3090810222947253,3678,3,1226,0.8515367640199036,1.2370098370451488,-0.37189171955455325,complete
deandre_ayton_2023_POR,Deandre Ayton,2023-24,3,new_team,team_change,1.7683831376734258,1.4941568836712915,0.27422625400213446,3748,2,-0.41859337105901373,0.10715440582053355,-0.5257477768795473,4948,3,1649.3333333333333,-2.1869765087324398,-1.387002477850758,-0.7999740308816818,complete
deandre_hunter_2023_ATL,De'Andre Hunter,2023-24,3,re_signed_standard,roster_continuity,-3.5555225492843636,-2.11293545773697,-1.442587091547394,3703,2,-1.7239068958016095,-0.514444202740918,-1.2350445943006307,4597,3,1532.3333333333333,1.8316156534827541,1.598491254996052,0.2075424972467632,complete
deandre_jordan_2023_DEN,DeAndre Jordan,2023-24,3,re_signed_standard,roster_continuity,-1.5940397350993376,-1.9365894039735096,0.3910596026490066,1208,2,-1.2,-1.4,0.2,691,1,691,0.39403973509933765,0.5365894039735097,-0.19105960264900657,complete
deanthony_melton_2023_PHI,De'Anthony Melton,2023-24,3,re_signed_standard,roster_continuity,1.3352508536905698,-0.26474914630943003,1.6,3807,2,-1.0712290502793296,-1.6951117318435753,0.6238826815642458,2148,2,1074,-2.4064799039698994,-1.4303625855341453,-0.9761173184357543,complete
dejounte_murray_2023_ATL,Dejounte Murray,2023-24,3,re_signed_standard,roster_continuity,3.0577979837912634,2.3159715358766553,0.7950583119193516,5059,2,0.82,1.3399999999999999,-0.52,3795,2,1897.5,-2.2377979837912636,-0.9759715358766554,-1.3150583119193517,complete
delon_wright_2023_MIA,Delon Wright,2023-24,3,new_team,team_change,2.748148148148148,0.07407407407407407,2.719753086419753,2673,2,-0.4300653594771242,-2.3689179375453886,1.9927378358750907,1377,2,688.5,-3.178213507625272,-2.4429920116194626,-0.7270152505446623,complete
demar_derozan_2023_CHI,DeMar DeRozan,2023-24,3,re_signed_standard,roster_continuity,2.252811059907834,2.5595576036866357,-0.3067465437788019,5425,2,0.5957123606517212,1.441124586549063,-0.8115031238515252,8163,3,2721,-1.657098699256113,-1.1184330171375727,-0.5047565800727234,complete
deni_avdija_2023_WAS,Deni Avdija,2023-24,3,re_signed_standard,roster_continuity,-2.0026973026973027,-2.4531468531468534,0.45044955044955043,4004,2,1.8078434335801723,1.4807163367084781,0.3271270968716941,6617,3,2205.6666666666665,3.810540736277475,3.9338631898553316,-0.12332245357785632,complete
dennis_schroder_2023_BKN,Dennis Schroder,2023-24,3,new_team,team_change,-2.4194873136280406,-1.9675385822652367,-0.4519487313628041,3823,2,-2.0418575063613233,-0.875763358778626,-1.1660941475826971,6288,3,2096,0.37762980726671724,1.0917752234866107,-0.714145416219893,complete
dennis_smith_2023_BKN,Dennis Smith Jr.,2023-24,3,new_team,team_change,-2.0427021696252465,-3.279783037475345,1.2,2028,2,-0.8,-2.6,1.8,1059,1,1059,1.2427021696252465,0.6797830374753451,0.6000000000000001,complete
derrick_jones_2023_DAL,Derrick Jones Jr.,2023-24,3,new_team,team_change,-0.6508370535714286,-1.350502232142857,0.6494977678571429,1792,2,-0.8352776667998402,-0.9989812225329604,0.12808629644426686,5006,3,1668.6666666666667,-0.18444061322841154,0.35152100960989663,-0.521411471412876,complete
derrick_rose_2023_MEM,Derrick Rose,2023-24,3,new_team,team_change,2.3,2.3,0,636,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,missing_data
derrick_white_2023_BOS,Derrick White,2023-24,3,re_signed_standard,roster_continuity,1.6699203187250995,0.7592961487383798,0.9592961487383799,4518,2,3.490343007915567,2.4326121372031664,1.0577308707124011,7580,3,2526.6666666666665,1.8204226891904676,1.6733159884647866,0.09843472197402126,complete
desmond_bane_2023_MEM,Desmond Bane,2023-24,3,re_signed_standard,roster_continuity,3.0586072559045534,2.8586072559045532,0.21034818602386168,4107,2,2.3352279825109306,2.2823079325421616,0.05292004996876951,6404,3,2134.6666666666665,-0.7233792733936228,-0.5762993233623916,-0.15742813605509218,complete
devin_booker_2023_PHX,Devin Booker,2023-24,3,re_signed_standard,roster_continuity,4.1438995215311,4.1633971291866025,-0.019497607655502392,4180,2,1.7840010828370332,3.3136437466161346,-1.5296426637791012,7388,3,2462.6666666666665,-2.359898438694067,-0.849753382570468,-1.5101450561235987,complete
