event_id,player_name,season,contract_start_season,signing_offseason_year,pre_signing_season,prior_team,signing_team,incumbent,treatment_category,contract_type,contract_years,age_at_signing,games_pre,years_of_service,yos_band,is_designated_veteran,supermax_full_35pct,average_annual_value,cap_percentage_at_signing
jaylen_brown_2017_BOS,Jaylen Brown,2017-18,2017-18,2017,2016-17,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,20,79,NA,NA,FALSE,FALSE,NA,NA
jeff_green_2017_CLE,Jeff Green,2017-18,2017-18,2017,2016-17,ORL,CLE,FALSE,new_team,team_change,3,30,70,NA,NA,FALSE,FALSE,NA,NA
jeff_teague_2017_MIN,Jeff Teague,2017-18,2017-18,2017,2016-17,IND,MIN,FALSE,new_team,team_change,3,28,82,NA,NA,FALSE,FALSE,NA,NA
jeff_withey_2017_DAL,Jeff Withey,2017-18,2017-18,2017,2016-17,UTA,DAL,FALSE,new_team,team_change,3,26,82,NA,NA,FALSE,FALSE,NA,NA
jerami_grant_2017_OKC,Jerami Grant,2017-18,2017-18,2017,2016-17,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,22,81,NA,NA,FALSE,FALSE,NA,NA
jeremy_lamb_2017_CHA,Jeremy Lamb,2017-18,2017-18,2017,2016-17,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,24,73,NA,NA,FALSE,FALSE,NA,NA
jerian_grant_2017_CHI,Jerian Grant,2017-18,2017-18,2017,2016-17,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,24,79,NA,NA,FALSE,FALSE,NA,NA
jimmy_butler_2017_MIN,Jimmy Butler,2017-18,2017-18,2017,2016-17,CHI,MIN,FALSE,new_team,team_change,3,27,80,NA,NA,FALSE,FALSE,NA,NA
jj_barea_2017_DAL,J.J. Barea,2017-18,2017-18,2017,2016-17,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,32,40,NA,NA,FALSE,FALSE,NA,NA
jj_redick_2017_PHI,JJ Redick,2017-18,2017-18,2017,2016-17,LAC,PHI,FALSE,new_team,team_change,3,32,81,NA,NA,FALSE,FALSE,NA,NA
joakim_noah_2017_NYK,Joakim Noah,2017-18,2017-18,2017,2016-17,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,31,52,NA,NA,FALSE,FALSE,NA,NA
jodie_meeks_2017_WAS,Jodie Meeks,2017-18,2017-18,2017,2016-17,ORL,WAS,FALSE,new_team,team_change,3,29,40,NA,NA,FALSE,FALSE,NA,NA
joe_harris_2017_BKN,Joe Harris,2017-18,2017-18,2017,2016-17,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,25,55,NA,NA,FALSE,FALSE,NA,NA
joe_ingles_2017_UTA,Joe Ingles,2017-18,2017-18,2017,2016-17,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,29,82,NA,NA,FALSE,FALSE,NA,NA
joe_johnson_2017_HOU,Joe Johnson,2017-18,2017-18,2017,2016-17,UTA,HOU,FALSE,new_team,team_change,3,35,81,NA,NA,FALSE,FALSE,NA,NA
joe_young_2017_IND,Joe Young,2017-18,2017-18,2017,2016-17,IND,IND,TRUE,re_signed_standard,roster_continuity,3,24,74,NA,NA,FALSE,FALSE,NA,NA
joel_bolomboy_2017_MIL,Joel Bolomboy,2017-18,2017-18,2017,2016-17,UTA,MIL,FALSE,new_team,team_change,3,23,50,NA,NA,FALSE,FALSE,NA,NA
joel_embiid_2017_PHI,Joel Embiid,2017-18,2017-18,2017,2016-17,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,22,59,NA,NA,FALSE,FALSE,NA,NA
joffrey_lauvergne_2017_SAS,Joffrey Lauvergne,2017-18,2017-18,2017,2016-17,CHI,SAS,FALSE,new_team,team_change,3,25,82,NA,NA,FALSE,FALSE,NA,NA
john_henson_2017_MIL,John Henson,2017-18,2017-18,2017,2016-17,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,26,77,NA,NA,FALSE,FALSE,NA,NA
john_wall_2017_WAS,John Wall,2017-18,2017-18,2017,2016-17,WAS,WAS,TRUE,re_signed_supermax,supermax,3,26,79,NA,NA,TRUE,TRUE,NA,NA
jon_leuer_2017_DET,Jon Leuer,2017-18,2017-18,2017,2016-17,DET,DET,TRUE,re_signed_standard,roster_continuity,3,27,80,NA,NA,FALSE,FALSE,NA,NA
jonas_jerebko_2017_UTA,Jonas Jerebko,2017-18,2017-18,2017,2016-17,BOS,UTA,FALSE,new_team,team_change,3,29,80,NA,NA,FALSE,FALSE,NA,NA
jonas_valanciunas_2017_TOR,Jonas Valanciunas,2017-18,2017-18,2017,2016-17,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,24,82,NA,NA,FALSE,FALSE,NA,NA
jonathon_simmons_2017_ORL,Jonathon Simmons,2017-18,2017-18,2017,2016-17,SAS,ORL,FALSE,new_team,team_change,3,27,79,NA,NA,FALSE,FALSE,NA,NA
jordan_clarkson_2017_CLE,Jordan Clarkson,2017-18,2017-18,2017,2016-17,LAL,CLE,FALSE,new_team,team_change,3,24,82,NA,NA,FALSE,FALSE,NA,NA
jordan_mickey_2017_MIA,Jordan Mickey,2017-18,2017-18,2017,2016-17,BOS,MIA,FALSE,new_team,team_change,3,22,53,NA,NA,FALSE,FALSE,NA,NA
jose_calderon_2017_CLE,Jose Calderon,2017-18,2017-18,2017,2016-17,ATL,CLE,FALSE,new_team,team_change,3,35,68,NA,NA,FALSE,FALSE,NA,NA
josh_richardson_2017_MIA,Josh Richardson,2017-18,2017-18,2017,2016-17,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,23,82,NA,NA,FALSE,FALSE,NA,NA
jrue_holiday_2017_NOP,Jrue Holiday,2017-18,2017-18,2017,2016-17,NOP,NOP,TRUE,re_signed_standard,roster_continuity,3,26,81,NA,NA,FALSE,FALSE,NA,NA
juancho_hernangomez_2017_DEN,Juancho Hernangomez,2017-18,2017-18,2017,2016-17,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,21,81,NA,NA,FALSE,FALSE,NA,NA
julius_randle_2017_LAL,Julius Randle,2017-18,2017-18,2017,2016-17,LAL,LAL,TRUE,re_signed_standard,roster_continuity,3,22,79,NA,NA,FALSE,FALSE,NA,NA
justin_anderson_2017_PHI,Justin Anderson,2017-18,2017-18,2017,2016-17,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,23,82,NA,NA,FALSE,FALSE,NA,NA
justin_holiday_2017_CHI,Justin Holiday,2017-18,2017-18,2017,2016-17,NYK,CHI,FALSE,new_team,team_change,3,27,81,NA,NA,FALSE,FALSE,NA,NA
justise_winslow_2017_MIA,Justise Winslow,2017-18,2017-18,2017,2016-17,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,20,41,NA,NA,FALSE,FALSE,NA,NA
jusuf_nurkic_2017_POR,Jusuf Nurkic,2017-18,2017-18,2017,2016-17,POR,POR,TRUE,re_signed_standard,roster_continuity,3,22,76,NA,NA,FALSE,FALSE,NA,NA
karl-anthony_towns_2017_MIN,Karl-Anthony Towns,2017-18,2017-18,2017,2016-17,MIN,MIN,TRUE,re_signed_standard,roster_continuity,3,21,82,NA,NA,FALSE,FALSE,NA,NA
kawhi_leonard_2017_SAS,Kawhi Leonard,2017-18,2017-18,2017,2016-17,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,25,80,NA,NA,FALSE,FALSE,NA,NA
kay_felder_2017_DET,Kay Felder,2017-18,2017-18,2017,2016-17,CLE,DET,FALSE,new_team,team_change,3,21,60,NA,NA,FALSE,FALSE,NA,NA
kelly_olynyk_2017_MIA,Kelly Olynyk,2017-18,2017-18,2017,2016-17,BOS,MIA,FALSE,new_team,team_change,3,25,76,NA,NA,FALSE,FALSE,NA,NA
kelly_oubre_2017_WAS,Kelly Oubre Jr.,2017-18,2017-18,2017,2016-17,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,21,81,NA,NA,FALSE,FALSE,NA,NA
kemba_walker_2017_CHA,Kemba Walker,2017-18,2017-18,2017,2016-17,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,26,82,NA,NA,FALSE,FALSE,NA,NA
kenneth_faried_2017_DEN,Kenneth Faried,2017-18,2017-18,2017,2016-17,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,27,66,NA,NA,FALSE,FALSE,NA,NA
kent_bazemore_2017_ATL,Kent Bazemore,2017-18,2017-18,2017,2016-17,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,27,73,NA,NA,FALSE,FALSE,NA,NA
kentavious_caldwell-pope_2017_LAL,Kentavious Caldwell-Pope,2017-18,2017-18,2017,2016-17,DET,LAL,FALSE,new_team,team_change,3,23,77,NA,NA,FALSE,FALSE,NA,NA
kevin_durant_2017_GSW,Kevin Durant,2017-18,2017-18,2017,2016-17,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,28,62,NA,NA,FALSE,FALSE,NA,NA
kevin_love_2017_CLE,Kevin Love,2017-18,2017-18,2017,2016-17,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,28,68,NA,NA,FALSE,FALSE,NA,NA
kevon_looney_2017_GSW,Kevon Looney,2017-18,2017-18,2017,2016-17,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,20,76,NA,NA,FALSE,FALSE,NA,NA
klay_thompson_2017_GSW,Klay Thompson,2017-18,2017-18,2017,2016-17,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,26,81,NA,NA,FALSE,FALSE,NA,NA
kosta_koufos_2017_SAC,Kosta Koufos,2017-18,2017-18,2017,2016-17,SAC,SAC,TRUE,re_signed_standard,roster_continuity,3,27,82,NA,NA,FALSE,FALSE,NA,NA
kris_dunn_2017_CHI,Kris Dunn,2017-18,2017-18,2017,2016-17,MIN,CHI,FALSE,new_team,team_change,3,22,82,NA,NA,FALSE,FALSE,NA,NA
kristaps_porzingis_2017_NYK,Kristaps Porzingis,2017-18,2017-18,2017,2016-17,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,21,69,NA,NA,FALSE,FALSE,NA,NA
kyle_anderson_2017_SAS,Kyle Anderson,2017-18,2017-18,2017,2016-17,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,23,81,NA,NA,FALSE,FALSE,NA,NA
kyle_korver_2017_CLE,Kyle Korver,2017-18,2017-18,2017,2016-17,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,35,76,NA,NA,FALSE,FALSE,NA,NA
kyle_lowry_2017_TOR,Kyle Lowry,2017-18,2017-18,2017,2016-17,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,30,61,NA,NA,FALSE,FALSE,NA,NA
kyle_oquinn_2017_NYK,Kyle O'Quinn,2017-18,2017-18,2017,2016-17,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,26,79,NA,NA,FALSE,FALSE,NA,NA
kyle_singler_2017_OKC,Kyle Singler,2017-18,2017-18,2017,2016-17,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,28,67,NA,NA,FALSE,FALSE,NA,NA
kyrie_irving_2017_BOS,Kyrie Irving,2017-18,2017-18,2017,2016-17,CLE,BOS,FALSE,new_team,team_change,3,24,80,NA,NA,FALSE,FALSE,NA,NA
lamarcus_aldridge_2017_SAS,LaMarcus Aldridge,2017-18,2017-18,2017,2016-17,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,31,75,NA,NA,FALSE,FALSE,NA,NA
lance_thomas_2017_NYK,Lance Thomas,2017-18,2017-18,2017,2016-17,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,28,48,NA,NA,FALSE,FALSE,NA,NA
langston_galloway_2017_DET,Langston Galloway,2017-18,2017-18,2017,2016-17,SAC,DET,FALSE,new_team,team_change,3,25,82,NA,NA,FALSE,FALSE,NA,NA
larry_nance_2017_CLE,Larry Nance Jr.,2017-18,2017-18,2017,2016-17,LAL,CLE,FALSE,new_team,team_change,3,24,66,NA,NA,FALSE,FALSE,NA,NA
lebron_james_2017_CLE,LeBron James,2017-18,2017-18,2017,2016-17,CLE,CLE,TRUE,re_signed_standard,roster_continuity,3,32,81,NA,NA,FALSE,FALSE,NA,NA
lou_williams_2017_LAC,Lou Williams,2017-18,2017-18,2017,2016-17,HOU,LAC,FALSE,new_team,team_change,3,30,82,NA,NA,FALSE,FALSE,NA,NA
luc_mbah_a_moute_2017_HOU,Luc Mbah a Moute,2017-18,2017-18,2017,2016-17,LAC,HOU,FALSE,new_team,team_change,3,30,82,NA,NA,FALSE,FALSE,NA,NA
lucas_nogueira_2017_TOR,Lucas Nogueira,2017-18,2017-18,2017,2016-17,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,24,80,NA,NA,FALSE,FALSE,NA,NA
luke_babbitt_2017_MIA,Luke Babbitt,2017-18,2017-18,2017,2016-17,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,27,82,NA,NA,FALSE,FALSE,NA,NA
luol_deng_2017_LAL,Luol Deng,2017-18,2017-18,2017,2016-17,LAL,LAL,TRUE,re_signed_standard,roster_continuity,3,31,63,NA,NA,FALSE,FALSE,NA,NA
malachi_richardson_2017_TOR,Malachi Richardson,2017-18,2017-18,2017,2016-17,SAC,TOR,FALSE,new_team,team_change,3,21,43,NA,NA,FALSE,FALSE,NA,NA
malcolm_brogdon_2017_MIL,Malcolm Brogdon,2017-18,2017-18,2017,2016-17,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,24,81,NA,NA,FALSE,FALSE,NA,NA
malcolm_delaney_2017_ATL,Malcolm Delaney,2017-18,2017-18,2017,2016-17,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,27,80,NA,NA,FALSE,FALSE,NA,NA
malik_beasley_2017_DEN,Malik Beasley,2017-18,2017-18,2017,2016-17,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,20,55,NA,NA,FALSE,FALSE,NA,NA
manu_ginobili_2017_SAS,Manu Ginobili,2017-18,2017-18,2017,2016-17,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,39,74,NA,NA,FALSE,FALSE,NA,NA
marc_gasol_2017_MEM,Marc Gasol,2017-18,2017-18,2017,2016-17,MEM,MEM,TRUE,re_signed_standard,roster_continuity,3,32,82,NA,NA,FALSE,FALSE,NA,NA
marcin_gortat_2017_WAS,Marcin Gortat,2017-18,2017-18,2017,2016-17,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,32,82,NA,NA,FALSE,FALSE,NA,NA
marco_belinelli_2017_PHI,Marco Belinelli,2017-18,2017-18,2017,2016-17,CHA,PHI,FALSE,new_team,team_change,3,30,78,NA,NA,FALSE,FALSE,NA,NA
marcus_morris_2017_BOS,Marcus Morris Sr.,2017-18,2017-18,2017,2016-17,DET,BOS,FALSE,new_team,team_change,3,27,82,NA,NA,FALSE,FALSE,NA,NA
marcus_smart_2017_BOS,Marcus Smart,2017-18,2017-18,2017,2016-17,BOS,BOS,TRUE,re_signed_standard,roster_continuity,3,22,79,NA,NA,FALSE,FALSE,NA,NA
mario_hezonja_2017_ORL,Mario Hezonja,2017-18,2017-18,2017,2016-17,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,21,82,NA,NA,FALSE,FALSE,NA,NA
markieff_morris_2017_WAS,Markieff Morris,2017-18,2017-18,2017,2016-17,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,27,78,NA,NA,FALSE,FALSE,NA,NA
marquese_chriss_2017_PHX,Marquese Chriss,2017-18,2017-18,2017,2016-17,PHX,PHX,TRUE,re_signed_standard,roster_continuity,3,19,82,NA,NA,FALSE,FALSE,NA,NA
marreese_speights_2017_ORL,Marreese Speights,2017-18,2017-18,2017,2016-17,LAC,ORL,FALSE,new_team,team_change,3,29,82,NA,NA,FALSE,FALSE,NA,NA
marshall_plumlee_2017_MIL,Marshall Plumlee,2017-18,2017-18,2017,2016-17,NYK,MIL,FALSE,new_team,team_change,3,24,46,NA,NA,FALSE,FALSE,NA,NA
marvin_williams_2017_CHA,Marvin Williams,2017-18,2017-18,2017,2016-17,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,30,76,NA,NA,FALSE,FALSE,NA,NA
mason_plumlee_2017_DEN,Mason Plumlee,2017-18,2017-18,2017,2016-17,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,26,81,NA,NA,FALSE,FALSE,NA,NA
matthew_dellavedova_2017_MIL,Matthew Dellavedova,2017-18,2017-18,2017,2016-17,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,26,82,NA,NA,FALSE,FALSE,NA,NA
maurice_harkless_2017_POR,Maurice Harkless,2017-18,2017-18,2017,2016-17,POR,POR,TRUE,re_signed_standard,roster_continuity,3,23,81,NA,NA,FALSE,FALSE,NA,NA
meyers_leonard_2017_POR,Meyers Leonard,2017-18,2017-18,2017,2016-17,POR,POR,TRUE,re_signed_standard,roster_continuity,3,24,82,NA,NA,FALSE,FALSE,NA,NA
michael_beasley_2017_NYK,Michael Beasley,2017-18,2017-18,2017,2016-17,MIL,NYK,FALSE,new_team,team_change,3,28,61,NA,NA,FALSE,FALSE,NA,NA
michael_carter-williams_2017_CHA,Michael Carter-Williams,2017-18,2017-18,2017,2016-17,CHI,CHA,FALSE,new_team,team_change,3,25,52,NA,NA,FALSE,FALSE,NA,NA
michael_kidd-gilchrist_2017_CHA,Michael Kidd-Gilchrist,2017-18,2017-18,2017,2016-17,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,23,81,NA,NA,FALSE,FALSE,NA,NA
mike_conley_2017_MEM,Mike Conley,2017-18,2017-18,2017,2016-17,MEM,MEM,TRUE,re_signed_standard,roster_continuity,3,29,76,NA,NA,FALSE,FALSE,NA,NA
mike_muscala_2017_ATL,Mike Muscala,2017-18,2017-18,2017,2016-17,ATL,ATL,TRUE,re_signed_standard,roster_continuity,3,25,75,NA,NA,FALSE,FALSE,NA,NA
miles_plumlee_2017_ATL,Miles Plumlee,2017-18,2017-18,2017,2016-17,CHA,ATL,FALSE,new_team,team_change,3,28,68,NA,NA,FALSE,FALSE,NA,NA
mindaugas_kuzminskas_2017_NYK,Mindaugas Kuzminskas,2017-18,2017-18,2017,2016-17,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,27,80,NA,NA,FALSE,FALSE,NA,NA
mirza_teletovic_2017_MIL,Mirza Teletovic,2017-18,2017-18,2017,2016-17,MIL,MIL,TRUE,re_signed_standard,roster_continuity,3,31,82,NA,NA,FALSE,FALSE,NA,NA
montrezl_harrell_2017_LAC,Montrezl Harrell,2017-18,2017-18,2017,2016-17,HOU,LAC,FALSE,new_team,team_change,3,23,81,NA,NA,FALSE,FALSE,NA,NA
myles_turner_2017_IND,Myles Turner,2017-18,2017-18,2017,2016-17,IND,IND,TRUE,re_signed_standard,roster_continuity,3,20,82,NA,NA,FALSE,FALSE,NA,NA
nemanja_bjelica_2017_MIN,Nemanja Bjelica,2017-18,2017-18,2017,2016-17,MIN,MIN,TRUE,re_signed_standard,roster_continuity,3,28,80,NA,NA,FALSE,FALSE,NA,NA
nene_2017_HOU,Nene ,2017-18,2017-18,2017,2016-17,HOU,HOU,TRUE,re_signed_standard,roster_continuity,3,34,82,NA,NA,FALSE,FALSE,NA,NA
nerlens_noel_2017_DAL,Nerlens Noel,2017-18,2017-18,2017,2016-17,DAL,DAL,TRUE,re_signed_standard,roster_continuity,3,22,56,NA,NA,FALSE,FALSE,NA,NA
nick_collison_2017_OKC,Nick Collison,2017-18,2017-18,2017,2016-17,OKC,OKC,TRUE,re_signed_standard,roster_continuity,3,36,82,NA,NA,FALSE,FALSE,NA,NA
nick_young_2017_GSW,Nick Young,2017-18,2017-18,2017,2016-17,LAL,GSW,FALSE,new_team,team_change,3,31,82,NA,NA,FALSE,FALSE,NA,NA
nicolas_batum_2017_CHA,Nicolas Batum,2017-18,2017-18,2017,2016-17,CHA,CHA,TRUE,re_signed_standard,roster_continuity,3,28,81,NA,NA,FALSE,FALSE,NA,NA
nicolas_brussino_2017_ATL,Nicolas Brussino,2017-18,2017-18,2017,2016-17,DAL,ATL,FALSE,new_team,team_change,3,23,80,NA,NA,FALSE,FALSE,NA,NA
nik_stauskas_2017_BKN,Nik Stauskas,2017-18,2017-18,2017,2016-17,PHI,BKN,FALSE,new_team,team_change,3,23,82,NA,NA,FALSE,FALSE,NA,NA
nikola_jokic_2017_DEN,Nikola Jokic,2017-18,2017-18,2017,2016-17,DEN,DEN,TRUE,re_signed_standard,roster_continuity,3,21,74,NA,NA,FALSE,FALSE,NA,NA
nikola_mirotic_2017_NOP,Nikola Mirotic,2017-18,2017-18,2017,2016-17,CHI,NOP,FALSE,new_team,team_change,3,25,78,NA,NA,FALSE,FALSE,NA,NA
nikola_vucevic_2017_ORL,Nikola Vucevic,2017-18,2017-18,2017,2016-17,ORL,ORL,TRUE,re_signed_standard,roster_continuity,3,26,79,NA,NA,FALSE,FALSE,NA,NA
noah_vonleh_2017_CHI,Noah Vonleh,2017-18,2017-18,2017,2016-17,POR,CHI,FALSE,new_team,team_change,3,21,82,NA,NA,FALSE,FALSE,NA,NA
norman_powell_2017_TOR,Norman Powell,2017-18,2017-18,2017,2016-17,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,23,82,NA,NA,FALSE,FALSE,NA,NA
okaro_white_2017_MIA,Okaro White,2017-18,2017-18,2017,2016-17,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,24,41,NA,NA,FALSE,FALSE,NA,NA
omer_asik_2017_CHI,Omer Asik,2017-18,2017-18,2017,2016-17,NOP,CHI,FALSE,new_team,team_change,3,30,73,NA,NA,FALSE,FALSE,NA,NA
omri_casspi_2017_GSW,Omri Casspi,2017-18,2017-18,2017,2016-17,MIN,GSW,FALSE,new_team,team_change,3,28,51,NA,NA,FALSE,FALSE,NA,NA
otto_porter_2017_WAS,Otto Porter Jr.,2017-18,2017-18,2017,2016-17,WAS,WAS,TRUE,re_signed_standard,roster_continuity,3,23,80,NA,NA,FALSE,FALSE,NA,NA
pascal_siakam_2017_TOR,Pascal Siakam,2017-18,2017-18,2017,2016-17,TOR,TOR,TRUE,re_signed_standard,roster_continuity,3,22,76,NA,NA,FALSE,FALSE,NA,NA
pat_connaughton_2017_POR,Pat Connaughton,2017-18,2017-18,2017,2016-17,POR,POR,TRUE,re_signed_standard,roster_continuity,3,24,82,NA,NA,FALSE,FALSE,NA,NA
patrick_beverley_2017_LAC,Patrick Beverley,2017-18,2017-18,2017,2016-17,HOU,LAC,FALSE,new_team,team_change,3,28,71,NA,NA,FALSE,FALSE,NA,NA
patrick_mccaw_2017_GSW,Patrick McCaw,2017-18,2017-18,2017,2016-17,GSW,GSW,TRUE,re_signed_standard,roster_continuity,3,21,76,NA,NA,FALSE,FALSE,NA,NA
patrick_patterson_2017_OKC,Patrick Patterson,2017-18,2017-18,2017,2016-17,TOR,OKC,FALSE,new_team,team_change,3,27,78,NA,NA,FALSE,FALSE,NA,NA
patty_mills_2017_SAS,Patty Mills,2017-18,2017-18,2017,2016-17,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,28,82,NA,NA,FALSE,FALSE,NA,NA
pau_gasol_2017_SAS,Pau Gasol,2017-18,2017-18,2017,2016-17,SAS,SAS,TRUE,re_signed_standard,roster_continuity,3,36,66,NA,NA,FALSE,FALSE,NA,NA
paul_george_2017_OKC,Paul George,2017-18,2017-18,2017,2016-17,IND,OKC,FALSE,new_team,team_change,3,26,78,NA,NA,FALSE,FALSE,NA,NA
paul_millsap_2017_DEN,Paul Millsap,2017-18,2017-18,2017,2016-17,ATL,DEN,FALSE,new_team,team_change,3,31,71,NA,NA,FALSE,FALSE,NA,NA
paul_zipser_2017_CHI,Paul Zipser,2017-18,2017-18,2017,2016-17,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,22,72,NA,NA,FALSE,FALSE,NA,NA
pj_tucker_2017_HOU,P.J. Tucker,2017-18,2017-18,2017,2016-17,TOR,HOU,FALSE,new_team,team_change,3,31,81,NA,NA,FALSE,FALSE,NA,NA
quincy_acy_2017_BKN,Quincy Acy,2017-18,2017-18,2017,2016-17,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,26,45,NA,NA,FALSE,FALSE,NA,NA
rajon_rondo_2017_NOP,Rajon Rondo,2017-18,2017-18,2017,2016-17,CHI,NOP,FALSE,new_team,team_change,3,30,77,NA,NA,FALSE,FALSE,NA,NA
ramon_sessions_2017_WAS,Ramon Sessions,2017-18,2017-18,2017,2016-17,CHA,WAS,FALSE,new_team,team_change,3,30,50,NA,NA,FALSE,FALSE,NA,NA
rashad_vaughn_2017_ORL,Rashad Vaughn,2017-18,2017-18,2017,2016-17,MIL,ORL,FALSE,new_team,team_change,3,20,68,NA,NA,FALSE,FALSE,NA,NA
raul_neto_2017_UTA,Raul Neto,2017-18,2017-18,2017,2016-17,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,24,70,NA,NA,FALSE,FALSE,NA,NA
raymond_felton_2017_OKC,Raymond Felton,2017-18,2017-18,2017,2016-17,LAC,OKC,FALSE,new_team,team_change,3,32,82,NA,NA,FALSE,FALSE,NA,NA
reggie_bullock_2017_DET,Reggie Bullock,2017-18,2017-18,2017,2016-17,DET,DET,TRUE,re_signed_standard,roster_continuity,3,25,46,NA,NA,FALSE,FALSE,NA,NA
reggie_jackson_2017_DET,Reggie Jackson,2017-18,2017-18,2017,2016-17,DET,DET,TRUE,re_signed_standard,roster_continuity,3,26,52,NA,NA,FALSE,FALSE,NA,NA
richard_jefferson_2017_DEN,Richard Jefferson,2017-18,2017-18,2017,2016-17,CLE,DEN,FALSE,new_team,team_change,3,36,82,NA,NA,FALSE,FALSE,NA,NA
richaun_holmes_2017_PHI,Richaun Holmes,2017-18,2017-18,2017,2016-17,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,23,77,NA,NA,FALSE,FALSE,NA,NA
ricky_rubio_2017_UTA,Ricky Rubio,2017-18,2017-18,2017,2016-17,MIN,UTA,FALSE,new_team,team_change,3,26,76,NA,NA,FALSE,FALSE,NA,NA
robert_covington_2017_PHI,Robert Covington,2017-18,2017-18,2017,2016-17,PHI,PHI,TRUE,re_signed_standard,roster_continuity,3,26,82,NA,NA,FALSE,FALSE,NA,NA
robin_lopez_2017_CHI,Robin Lopez,2017-18,2017-18,2017,2016-17,CHI,CHI,TRUE,re_signed_standard,roster_continuity,3,28,82,NA,NA,FALSE,FALSE,NA,NA
rodney_hood_2017_CLE,Rodney Hood,2017-18,2017-18,2017,2016-17,UTA,CLE,FALSE,new_team,team_change,3,24,67,NA,NA,FALSE,FALSE,NA,NA
rodney_mcgruder_2017_MIA,Rodney McGruder,2017-18,2017-18,2017,2016-17,MIA,MIA,TRUE,re_signed_standard,roster_continuity,3,25,82,NA,NA,FALSE,FALSE,NA,NA
ron_baker_2017_NYK,Ron Baker,2017-18,2017-18,2017,2016-17,NYK,NYK,TRUE,re_signed_standard,roster_continuity,3,23,76,NA,NA,FALSE,FALSE,NA,NA
rondae_hollis-jefferson_2017_BKN,Rondae Hollis-Jefferson,2017-18,2017-18,2017,2016-17,BKN,BKN,TRUE,re_signed_standard,roster_continuity,3,22,82,NA,NA,FALSE,FALSE,NA,NA
rudy_gobert_2017_UTA,Rudy Gobert,2017-18,2017-18,2017,2016-17,UTA,UTA,TRUE,re_signed_standard,roster_continuity,3,24,82,NA,NA,FALSE,FALSE,NA,NA
russell_westbrook_2017_OKC,Russell Westbrook,2017-18,2017-18,2017,2016-17,OKC,OKC,TRUE,re_signed_supermax,supermax,3,28,82,NA,NA,TRUE,TRUE,NA,NA
ryan_anderson_2017_HOU,Ryan Anderson,2017-18,2017-18,2017,2016-17,HOU,HOU,TRUE,re_signed_standard,roster_continuity,3,28,76,NA,NA,FALSE,FALSE,NA,NA
